gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude,decimalLatitude,xtr
2630412178,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:e48ce7871be920a324425ab1fcb30de4,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,guatemalae,SUBSPECIES,"Urocyon cinereoargenteus guatemalae Miller, 1899",Urocyon cinereoargenteus subsp. guatemalae,"G. S. Miller, 1899",MX,TUMBALA,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,750,750,0,0,1981-01-01T00:00:00Z,1,1,1981,6164338,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:36.991Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-92.316667,17.277778,559
2630407030,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:c88d4f3d6530edb3d5c8d93b09edc6b1,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"Pueblo Nuevo Solistahuacán, 8 Km al N de Berriozábal",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,532.5,532.5,0,0,1981-01-01T00:00:00Z,1,1,1981,6164344,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:39.445Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-92.899722,17.158333,696
2630404842,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:96a4f77939a6cf06dd77ce7bc43528e5,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,guatemalae,SUBSPECIES,"Urocyon cinereoargenteus guatemalae Miller, 1899",Urocyon cinereoargenteus subsp. guatemalae,"G. S. Miller, 1899",MX,"Finca Prusia, Reserva El Triunfo (Región Soconusco)",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,600,600,0,0,1981-01-01T00:00:00Z,1,1,1981,6164338,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:38.653Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-92.793889,15.715556,82
2630402510,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:425acc6c9a5da97ed6ba0424ec23e9a2,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"El Aguajito, Rancho, 8 Km al NW de Emilio Rabasa, Reserva El Ocote",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,360,360,0,0,1992-03-02T00:00:00Z,2,3,1992,6164344,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"March, M. I.",,"",2023-01-25T06:52:35.618Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-93.671111,16.958889,0
2630396591,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:UNICACH:MZ-UNICACH:299:98fbb5c011903c728e5a40b8d536a134,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Carretera Suchiapa-Villaflores,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,300,300,0,0,1990-09-03T00:00:00Z,3,9,1990,2434566,2434566,PRESERVED_SPECIMEN,UNICACH,MZ-UNICACH,299,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Naranjo, P. E.",,"",2023-01-25T06:52:41.303Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-93.266667,16.233333,2081
1898049614,cb1a521c-29f7-4751-8661-898d16d0caa6,urn:catalog:ECOSUR:ECO-SC-M:0229:47ff7a53b920c87fdd1627dd2a50efff,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Carretera Motozintla - Ciudad Cuauhtémoc, Km 75",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,0,0,0,0,1995-01-28T00:00:00Z,28,1,1995,2434566,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,0229,"",C. L. M.; J. B.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. N. P.,,"",2023-01-25T08:59:03.109Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-92.017778,15.681944,639
2630403980,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:aa32b01fefd3c69edcfbc30e046fb078,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,guatemalae,SUBSPECIES,"Urocyon cinereoargenteus guatemalae Miller, 1899",Urocyon cinereoargenteus subsp. guatemalae,"G. S. Miller, 1899",MX,"Bonampak, zona arqueológica (Selva Lacandona)",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,175,175,0,0,1992-01-01T00:00:00Z,1,1,1992,6164338,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:36.656Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-91.064444,16.719444,139
2630399358,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:ECOSUR:ECO-SC-M:548:8e4b547b8d41cb8783e82fc49437cbe9,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"San Javier, 10 Km al NW de Lacanjá-Chansayab",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,150,150,0,0,1997-06-25T00:00:00Z,25,6,1997,2434566,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,548,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Naranjo, P. E.",,"",2023-01-25T06:52:38.756Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-91.126389,16.830556,221
2630393200,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO APLICA:NO DISPONIBLE:db2fee2a1e86c5c4a5623ab482cf29af,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Vivero. Parque Nacional 'Lagos de Montebello',Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,725,725,0,0,1998-05-30T00:00:00Z,30,5,1998,2434566,2434566,HUMAN_OBSERVATION,NO DISPONIBLE,NO APLICA,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Horvath, A.; Sarmiento, A. R.",,"",2023-01-25T06:52:36.014Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-91.729444,16.115,309
2630346766,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:UNICACH:MZ-UNICACH:1195:3a8d3cc4c9f4a2ce5448d1e7c3bc92cb,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Carretra La Trinitaria-Lagunas de Montebello, Km 7",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,740,740,0,0,1997-04-27T00:00:00Z,27,4,1997,2434566,2434566,PRESERVED_SPECIMEN,UNICACH,MZ-UNICACH,1195,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Martinez, C. M.",,"",2023-01-25T06:52:37.465Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-92,16.138889,182
2630394211,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:08fb5d5747a4a5dffb60d49a1d4e6b4f,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",BZ,Stann Creek Valley,"",PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,10,,0,0,0,0,1981-01-01T00:00:00Z,1,1,1981,6164342,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:37.912Z,"",COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-88.416667,16.95,73
2596356917,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/40625523,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"",GT,"",Petén,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,2,,,,,,1994-02-27T17:16:00Z,27,2,1994,2434566,2434566,HUMAN_OBSERVATION,iNaturalist,Observations,40625523,"",joescience1,2020-03-24T05:57:02Z,CC_BY_NC_4_0,joescience1,joescience1,,"",2023-05-02T22:56:00.417Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,-89.624081,17.222169,238
2630268700,2dad0cd2-e880-4ec3-90e5-d3f479528cbd,urn:catalog:FHSM-FHSU:FHSM:NO DISPONIBLE:ab96537a7a505a0567389aa5e595e921,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Berriozabal,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,713,,0,0,0,0,1973-01-04T00:00:00Z,4,1,1973,2434566,2434566,PRESERVED_SPECIMEN,FHSM-FHSU,FHSM,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-24T16:09:24.690Z,"",COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-92.283333,15.261944,327
1894742864,802f2cdc-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO APLICA:NO APLICA:8e9c726492549cb2393875a23a8db973,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Ejido Las Golondrinas, Rancho La Gloria",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,1025,1025,0,0,2000-03-07T00:00:00Z,7,3,2000,2434566,2434566,HUMAN_OBSERVATION,NO DISPONIBLE,NO APLICA,NO APLICA,"",D. Vázquez B.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO APLICA,,"",2023-01-25T06:51:44.641Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-92.6325,15.420278,74
1894742400,802f2cdc-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO APLICA:NO APLICA:42f4688e45bc8402643d69e9a8386eba,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Ejido Unión Los Olivos,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,350,350,0,0,2000-07-12T00:00:00Z,12,7,2000,2434566,2434566,HUMAN_OBSERVATION,NO DISPONIBLE,NO APLICA,NO APLICA,"",A. Riechers P.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO APLICA,,"",2023-01-25T06:51:43.840Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-92.803056,15.526389,43
2266110331,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ac9b512c-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,costaricensis,SUBSPECIES,"Urocyon cinereoargenteus costaricensis Goodwin, 1938",UROCYON CINEREOARGENTEUS COSTARICENSIS,"",CR,MONTE VERDE,Alejuela,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,3,,,,,,1974-09-01T00:00:00Z,1,9,1974,6164346,2434566,PRESERVED_SPECIMEN,MMNH,Mammals,14181,"","",,CC0_1_0,J. F. Bell Museum of Natural History,"TIMM, R M",,"",2023-05-06T10:38:41.198Z,"",COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_COLLECTION,-84.8075718,10.3089408,91
